57 68
462;;-1
463;;0
464;;1
465;;1
466;;-1
467;;1
468;;0
469;;0
470;;0
471;;0
472;;0
473;;0
474;;1
475;;1
476;;1
477;;1
478;;1
479;;1
480;;1
481;;1
482;;1
483;;1
484;;1
485;;1
486;;1
487;;1
488;;1
489;;1
490;;1
491;;1
492;;1
493;;1
494;;1
495;;0
496;;1
497;;1
498;;1
499;;1
500;;1
501;;1
502;;0
503;;-1
504;;-1
505;;1
506;;0
507;;-1
508;;1
509;;0
510;;1
511;;1
512;;1
513;;0
514;;-1
515;;-1
516;;-1
517;;0
518;;0
519;;0
520;;1
521;;0
522;;0
523;;0
524;;1
525;;0
526;;-1
527;;1
528;;-1
529;;1
530;;-1
531;;0
532;;-1
533;;1
534;;0
535;;1
536;;0
537;;0
538;;1
539;;0
540;;1
541;;0
542;;0
543;;0
544;;0
545;;1
546;;1
547;;-1
548;;0
549;;1
550;;-1
551;;-1
552;;1
553;;1
554;;1
555;;1
556;;1
557;;-1
558;;0
559;;1
560;;1
561;;0
562;;1
563;;1
564;;0
565;;1
566;;-1
567;;0
568;;1
569;;-1
570;;1
571;;0
572;;0
573;;0
574;;1
575;;1
576;;1
577;;0
578;;-1
579;;-1
580;;-1
581;;-1
582;;1
583;;-1
584;;-1
585;;-1
586;;-1
587;;0
588;;-1
589;;-1
590;;1
591;;0
592;;0
593;;0
594;;1
595;;-1
596;;0
597;;0
598;;1
599;;0
600;;0
601;;0
602;;0
603;;0
604;;1
605;;1
606;;1
607;;0
608;;0
609;;-1
610;;0
611;;-1
612;;1
613;;1
614;;0
615;;0
616;;-1
617;;0
618;;-1
619;;-1
620;;0
621;;-1
622;;0
623;;-1
624;;1
625;;-1
626;;-1
627;;-1
628;;-1
629;;1
630;;-1
631;;-1
632;;-1
633;;1
634;;0
635;;0
636;;1
637;;1
638;;0
639;;-1
640;;0
641;;0
642;;-1
643;;-1
644;;0
645;;-1
646;;0
647;;-1
648;;-1
649;;0
650;;-1
651;;0
652;;-1
653;;-1
654;;0
655;;0
656;;0
657;;-1
658;;1
659;;0
660;;0
661;;0
662;;-1
663;;-1
664;;-1
665;;0
666;;0
667;;-1
668;;0
669;;-1
670;;0
671;;0
672;;-1
673;;-1
674;;1
675;;-1
676;;-1
677;;-1
678;;1
679;;0
680;;-1
681;;-1
682;;-1
683;;1
684;;-1
685;;0
686;;-1
687;;1
688;;0
689;;1
690;;1
691;;1
692;;1
693;;-1
694;;0
695;;-1
696;;-1
697;;1
698;;0
699;;0
700;;1
701;;-1
702;;0
703;;-1
704;;0
705;;-1
706;;0
707;;1
708;;1
709;;-1
710;;0
711;;1
712;;-1
713;;0
714;;1
715;;1
716;;1
717;;-1
718;;0
719;;0
720;;0
721;;0
722;;-1
723;;-1
724;;1
725;;-1
726;;-1
727;;0
728;;-1
729;;0
730;;1
731;;0
732;;0
733;;0
734;;1
735;;0
736;;0
737;;1
738;;-1
739;;-1
740;;-1
741;;1
742;;0
743;;0
744;;1
745;;-1
746;;0
747;;0
748;;-1
749;;0
750;;0
751;;1
752;;1
753;;0
754;;-1
755;;1
756;;0
757;;0
758;;0
759;;0
760;;1
761;;0
762;;0
763;;0
764;;-1
765;;0
766;;-1
767;;0
768;;0
769;;0
770;;-1
771;;0
772;;0
773;;0
774;;-1
775;;0
776;;1
777;;0
778;;1
779;;-1
780;;-1
781;;0
782;;0
783;;-1
784;;-1
785;;0
786;;0
787;;1
788;;0
789;;-1
790;;1
791;;0
792;;-1
793;;-1
794;;1
795;;-1
796;;-1
797;;0
798;;0
799;;-1
800;;1
801;;0
802;;0
803;;0
804;;0
805;;-1
806;;-1
807;;-1
808;;0
809;;0
810;;0
811;;0
812;;0
813;;1
814;;1
815;;0
816;;0
817;;1
818;;0
819;;-1
820;;0
821;;1
822;;0
823;;1
824;;0
825;;0
826;;0
827;;1
828;;0
829;;-1
830;;0
831;;0
832;;1
833;;-1
834;;0
835;;-1
836;;0
837;;1
838;;0
839;;0
840;;1
841;;1
842;;0
843;;-1
844;;0
845;;0
846;;0
847;;0
848;;0
849;;0
850;;1
851;;1
852;;1
853;;-1
854;;-1
855;;0
856;;0
857;;0
858;;0
859;;-1
860;;0
861;;0
862;;0
863;;-1
864;;1
865;;0
866;;0
867;;0
868;;0
869;;1
870;;0
871;;0
872;;0
873;;1
874;;-1
875;;0
876;;-1
877;;-1
878;;0
879;;-1
880;;1
881;;0
882;;-1
883;;0
884;;-1
885;;0
886;;-1
887;;0
888;;0
889;;1
890;;0
891;;1
892;;1
893;;0
894;;-1
895;;-1
896;;-1
897;;1
898;;0
899;;0
900;;1
901;;0
902;;1
903;;0
904;;1
905;;1
906;;0
907;;-1
908;;1
909;;0
910;;1
911;;-1
912;;1
913;;0
914;;1
915;;1
916;;0
917;;-1
918;;-1
919;;-1
920;;0
921;;-1
922;;-1
923;;1
924;;-1
925;;0
926;;-1
927;;1
928;;0
929;;0
930;;0
931;;0
932;;0
933;;-1
934;;-1
935;;1
936;;-1
937;;0
938;;0
939;;1
940;;1
941;;0
942;;-1
943;;0
944;;0
945;;0
946;;0
947;;1
948;;0
949;;-1
950;;-1
951;;0
952;;0
953;;0
954;;1
955;;-1
956;;1
957;;-1
958;;-1
959;;0
960;;1
961;;0
962;;-1
963;;0
964;;1
965;;1
966;;-1
967;;0
968;;1
969;;0
970;;0
971;;0
972;;1
973;;-1
974;;-1
975;;0
976;;0
977;;0
978;;-1
979;;0
980;;0
981;;0
982;;0
983;;1
984;;-1
985;;0
986;;-1
987;;0
988;;0
989;;1
990;;0
991;;0
992;;-1
993;;0
994;;1
995;;-1
996;;0
997;;0
998;;0
999;;0
1000;;-1
1001;;0
1002;;0
1003;;0
1004;;1
1005;;0
1006;;0
1007;;0
1008;;0
1009;;0
1010;;1
1011;;0
1012;;0
1013;;-1
1014;;1
1015;;0
1016;;-1
1017;;0
1018;;-1
1019;;0
1020;;0
1021;;-1
1022;;-1
1023;;-1
1024;;0
1025;;-1
1026;;0
1027;;0
1028;;0
1029;;0
1030;;0
1031;;-1
1032;;-1
1033;;0
1034;;0
1035;;0
1036;;-1
1037;;-1
1038;;-1
1039;;0
1040;;0
1041;;0
1042;;1
1043;;0
1044;;0
1045;;0
1046;;1
1047;;0
1048;;0
1049;;-1
1050;;0
1051;;-1
1052;;0
1053;;0
1054;;1
1055;;0
1056;;0
1057;;1
1058;;1
1059;;-1
1060;;1
1061;;-1
1062;;-1
1063;;0
1064;;0
1065;;-1
1066;;-1
1067;;0
1068;;-1
1069;;0
1070;;1
1071;;-1
1072;;-1
1073;;-1
1074;;-1
1075;;-1
1076;;0
1077;;0
1078;;1
1079;;0
1080;;-1
1081;;0
1082;;-1
1083;;1
1084;;1
1085;;0
1086;;-1
1087;;0
1088;;0
1089;;0
1090;;0
1091;;0
1092;;0
1093;;0
1094;;1
1095;;-1
1096;;-1
1097;;1
1098;;-1
1099;;0
1100;;0
1101;;-1
1102;;-1
1103;;1
1104;;-1
1105;;-1
1106;;1
1107;;-1
1108;;0
1109;;0
1110;;0
1111;;0
1112;;-1
1113;;-1
1114;;0
1115;;0
1116;;-1
1117;;1
1118;;0
1119;;0
1120;;-1
1121;;1
1122;;0
1123;;1
1124;;-1
1125;;0
1126;;0
1127;;-1
1128;;-1
1129;;1
1130;;0
1131;;-1
1132;;0
1133;;-1
1134;;-1
1135;;0
1136;;0
1137;;1
1138;;0
1139;;1
1140;;-1
1141;;-1
1142;;1
1143;;0
1144;;1
1145;;-1
1146;;0
1147;;1
1148;;1
1149;;0
1150;;0
1151;;1
1152;;-1
1153;;-1
1154;;1
1155;;0
1156;;1
1157;;1
1158;;0
1159;;0
1160;;0
1161;;1
1162;;0
1163;;0
1164;;1
1165;;0
1166;;0
1167;;-1
1168;;0
1169;;-1
1170;;-1
1171;;0
1172;;0
1173;;-1
1174;;0
1175;;1
1176;;1
1177;;-1
1178;;1
1179;;0
1180;;0
1181;;-1
1182;;0
1183;;1
1184;;0
1185;;1
1186;;0
1187;;0
1188;;0
1189;;0
1190;;0
1191;;-1
1192;;0
1193;;-1
1194;;0
1195;;0
1196;;-1
1197;;0
1198;;0
1199;;-1
1200;;0
1201;;0
1202;;0
1203;;1
1204;;0
1205;;0
1206;;0
1207;;-1
1208;;0
1209;;0
1210;;0
1211;;0
1212;;-1
1213;;-1
1214;;0
1215;;0
1216;;1
1217;;0
1218;;1
1219;;0
1220;;0
1221;;-1
1222;;-1
1223;;0
1224;;-1
1225;;0
1226;;1
1227;;0
1228;;-1
1229;;0
1230;;0
1231;;-1
1232;;1
1233;;-1
1234;;0
1235;;-1
1236;;0
1237;;-1
1238;;-1
1239;;0
1240;;0
1241;;0
1242;;0
1243;;0
1244;;1
1245;;0
1246;;0
1247;;1
1248;;-1
1249;;0
1250;;-1
1251;;-1
1252;;1
1253;;-1
1254;;-1
1255;;0
1256;;0
1257;;0
1258;;0
1259;;1
1260;;-1
1261;;1
1262;;-1
1263;;1
1264;;-1
1265;;-1
1266;;-1
1267;;-1
1268;;-1
1269;;-1
1270;;-1
1271;;-1
1272;;-1
1273;;-1
1274;;-1
1275;;1
1276;;-1
1277;;-1
1278;;-1
1279;;-1
1280;;1
1281;;-1
1282;;-1
1283;;-1
1284;;1
1285;;-1
1286;;-1
1287;;-1
1288;;-1
1289;;1
1290;;1
1291;;-1
1292;;-1
1293;;1
1294;;-1
1295;;-1
1296;;1
1297;;0
1298;;-1
1299;;-1
1300;;1
1301;;1
1302;;-1
1303;;-1
1304;;1
1305;;-1
1306;;-1
1307;;0
1308;;-1
1309;;-1
1310;;-1
1311;;-1
1312;;1
1313;;-1
1314;;-1
1315;;-1
1316;;-1
1317;;-1
1318;;0
1319;;1
1320;;-1
1321;;-1
1322;;-1
1323;;-1
1324;;-1
1325;;-1
1326;;-1
1327;;-1
1328;;1
1329;;-1
1330;;-1
1331;;-1
1332;;-1
1333;;1
1334;;-1
1335;;0
1336;;-1
1337;;1
1338;;1
1339;;-1
1340;;-1
1341;;-1
1342;;-1
1343;;-1
1344;;1
1345;;-1
1346;;1
1347;;-1
1348;;-1
1349;;-1
1350;;-1
1351;;0
1352;;-1
1353;;-1
1354;;-1
1355;;-1
1356;;-1
1357;;-1
1358;;-1
1359;;-1
1360;;-1
1361;;-1
1362;;-1
1363;;1
1364;;-1
1365;;-1
1366;;-1
1367;;-1
1368;;-1
1369;;-1
1370;;-1
1371;;-1
1372;;1
1373;;-1
1374;;-1
1375;;-1
1376;;-1
1377;;-1
1378;;-1
1379;;-1
1380;;-1
1381;;-1
1382;;-1
1383;;0
1384;;0
1385;;0
1386;;-1
1387;;-1
1388;;-1
1389;;-1
1390;;1
1391;;-1
1392;;-1
1393;;-1
1394;;-1
1395;;1
1396;;0
1397;;-1
1398;;-1
1399;;-1
1400;;-1
1401;;1
1402;;-1
1403;;-1
1404;;-1
1405;;-1
1406;;-1
1407;;-1
1408;;-1
1409;;1
1410;;-1
1411;;0
1412;;-1
1413;;-1
1414;;-1
1415;;-1
1416;;-1
1417;;-1
1418;;-1
1419;;-1
1420;;-1
1421;;-1
1422;;-1
1423;;0
1424;;0
1425;;-1
1426;;0
1427;;-1
1428;;-1
1429;;-1
1430;;-1
1431;;-1
1432;;1
1433;;-1
1434;;1
1435;;0
1436;;-1
1437;;0
1438;;-1
1439;;0
1440;;1
1441;;-1
1442;;1
1443;;-1
1444;;-1
1445;;0
1446;;-1
1447;;1
1448;;0
1449;;0
1450;;-1
1451;;-1
1452;;-1
1453;;0
1454;;0
1455;;-1
1456;;-1
1457;;-1
1458;;-1
1459;;0
1460;;0
1461;;-1
1462;;-1
1463;;-1
1464;;0
1465;;-1
1466;;1
1467;;-1
1468;;0
1469;;-1
1470;;-1
1471;;-1
1472;;-1
1473;;-1
1474;;-1
1475;;-1
1476;;-1
1477;;0
1478;;-1
1479;;-1
1480;;-1
1481;;-1
1482;;-1
1483;;-1
1484;;-1
1485;;-1
1486;;-1
1487;;-1
1488;;-1
1489;;0
1490;;-1
1491;;-1
1492;;0
1493;;-1
1494;;0
1495;;-1
1496;;-1
1497;;0
1498;;-1
1499;;-1
1500;;-1
1501;;0
1502;;-1
1503;;-1
1504;;0
1505;;-1
1506;;-1
1507;;0
1508;;-1
1509;;-1
1510;;0
1511;;-1
1512;;0
1513;;-1
1514;;0
1515;;-1
1516;;-1
1517;;-1
1518;;-1
1519;;-1
1520;;-1
1521;;-1
1522;;1
1523;;-1
1524;;-1
1525;;1
1526;;-1
1527;;0
1528;;0
1529;;0
1530;;-1
1531;;0
1532;;0
1533;;1
1534;;1
1535;;-1
1536;;0
1537;;1
1538;;-1
1539;;-1
1540;;0
1541;;1
1542;;0
1543;;1
1544;;-1
1545;;0
1546;;-1
1547;;1
1548;;0
1549;;1
1550;;0
1551;;1
1552;;-1
1553;;1
1554;;-1
1555;;-1
1556;;0
1557;;-1
1558;;1
1559;;-1
1560;;-1
1561;;-1
1562;;-1
1563;;-1
1564;;-1
1565;;0
1566;;-1
1567;;0
1568;;-1
1569;;-1
1570;;1
1571;;0
1572;;-1
1573;;-1
1574;;-1
1575;;0
1576;;1
1577;;1
1578;;-1
1579;;-1
1580;;-1
1581;;-1
1582;;-1
1583;;-1
1584;;1
1585;;0
1586;;0
1587;;-1
1588;;1
1589;;1
1590;;-1
1591;;1
1592;;-1
1593;;-1
1594;;1
1595;;0
1596;;1
1597;;0
1598;;-1
1599;;-1
1600;;-1
1601;;0
1602;;-1
1603;;-1
1604;;-1
1605;;-1
1606;;1
1607;;0
1608;;-1
1609;;-1
1610;;-1
1611;;0
1612;;-1
1613;;-1
1614;;-1
1615;;-1
1616;;-1
1617;;-1
1618;;0
1619;;-1
1620;;1
1621;;1
1622;;1
1623;;1
1624;;1
1625;;-1
1626;;0
1627;;-1
1628;;-1
1629;;-1
1630;;-1
1631;;1
1632;;0
1633;;-1
1634;;-1
1635;;-1
1636;;-1
1637;;-1
1638;;0
1639;;-1
1640;;-1
1641;;0
1642;;-1
1643;;1
1644;;-1
1645;;-1
1646;;1
1647;;0
1648;;-1
1649;;-1
1650;;0
1651;;-1
1652;;-1
1653;;-1
1654;;0
1655;;-1
1656;;-1
1657;;-1
1658;;-1
1659;;-1
1660;;-1
1661;;1
1662;;-1
1663;;-1
1664;;-1
1665;;-1
1666;;-1
1667;;-1
1668;;-1
1669;;-1
1670;;-1
1671;;0
1672;;0
1673;;-1
1674;;0
1675;;-1
1676;;-1
1677;;-1
1678;;-1
1679;;0
1680;;1
1681;;0
1682;;-1
1683;;-1
1684;;-1
1685;;-1
1686;;0
1687;;1
1688;;-1
1689;;-1
1690;;-1
1691;;1
1692;;1
1693;;-1
1694;;-1
1695;;-1
1696;;-1
1697;;-1
1698;;-1
1699;;-1
1700;;-1
1701;;-1
1702;;0
1703;;-1
1704;;-1
1705;;-1
1706;;0
1707;;-1
1708;;-1
1709;;1
1710;;-1
1711;;-1
1712;;0
1713;;-1
1714;;-1
1715;;1
1716;;1
1717;;-1
1718;;-1
1719;;1
1720;;-1
1721;;-1
1722;;-1
1723;;-1
1724;;-1
1725;;1
1726;;-1
1727;;0
1728;;1
1729;;-1
1730;;-1
1731;;-1
1732;;-1
1733;;-1
1734;;-1
1735;;0
1736;;1
1737;;1
1738;;0
1739;;1
1740;;-1
1741;;0
1742;;-1
1743;;0
1744;;-1
1745;;-1
1746;;0
1747;;-1
1748;;-1
1749;;-1
1750;;-1
1751;;1
1752;;-1
1753;;-1
1754;;-1
1755;;-1
1756;;-1
1757;;0
1758;;-1
1759;;-1
1760;;-1
1761;;0
1762;;-1
1763;;-1
1764;;-1
1765;;-1
1766;;-1
1767;;-1
1768;;-1
1769;;1
1770;;0
1771;;0
1772;;-1
1773;;-1
1774;;-1
1775;;-1
1776;;-1
1777;;-1
1778;;1
1779;;1
1780;;1
1781;;1
1782;;-1
1783;;-1
1784;;1
1785;;1
1786;;0
1787;;-1
1788;;0
1789;;0
1790;;1
1791;;-1
1792;;0
1793;;0
1794;;-1
1795;;1
1796;;-1
1797;;-1
1798;;-1
1799;;-1
1800;;0
1801;;-1
1802;;0
1803;;-1
1804;;1
1805;;-1
1806;;-1
1807;;0
1808;;-1
1809;;-1
1810;;0
1811;;0
1812;;-1
1813;;-1
1814;;0
1815;;-1
1816;;-1
1817;;-1
1818;;0
1819;;1
1820;;0
1821;;0
1822;;0
1823;;0
1824;;-1
1825;;0
1826;;1
1827;;1
1828;;1
1829;;0
1830;;1
1831;;-1
1832;;-1
1833;;0
1834;;-1
1835;;-1
1836;;-1
1837;;-1
1838;;-1
1839;;0
1840;;1
1841;;-1
1842;;0
1843;;-1
1844;;0
1845;;0
1846;;-1
1847;;-1
1848;;-1
1849;;-1
1850;;-1
1851;;-1
1852;;0
1853;;-1
1854;;0
1855;;-1
1856;;-1
1857;;-1
1858;;-1
1859;;-1
1860;;0
1861;;0
1862;;0
1863;;-1
1864;;-1
1865;;-1
1866;;0
1867;;-1
1868;;-1
1869;;-1
1870;;0
1871;;-1
1872;;0
1873;;0
1874;;-1
1875;;0
1876;;1
1877;;-1
1878;;-1
1879;;0
1880;;-1
1881;;0
1882;;-1
1883;;-1
1884;;0
1885;;-1
1886;;1
1887;;-1
1888;;-1
1889;;0
1890;;0
1891;;-1
1892;;-1
1893;;0
1894;;1
1895;;0
1896;;-1
1897;;0
1898;;1
1899;;-1
1900;;-1
1901;;-1
1902;;-1
1903;;-1
1904;;1
1905;;-1
1906;;0
1907;;1
1908;;-1
1909;;1
1910;;0
1911;;0
1912;;-1
1913;;-1
1914;;-1
1915;;1
1916;;1
1917;;1
1918;;1
1919;;1
1920;;-1
1921;;-1
1922;;1
1923;;-1
1924;;1
1925;;-1
1926;;-1
1927;;0
1928;;-1
1929;;-1
1930;;-1
1931;;-1
1932;;0
1933;;-1
1934;;-1
1935;;0
1936;;-1
1937;;-1
1938;;-1
1939;;0
1940;;0
1941;;-1
1942;;-1
1943;;-1
1944;;1
1945;;-1
1946;;-1
1947;;-1
1948;;-1
1949;;1
1950;;-1
1951;;-1
